,SHOCK_Index,VOL_Base_Index,MDI_Index,LEARN_Index,ESCAPE_Index,IIP_sa,INFL_sa,EXR,l_SHOCK_Index,l_VOL_Base_Index,l_MDI_Index,l_LEARN_Index,l_ESCAPE_Index,l_INFL_sa,l_IIP_sa,l_EXR,d_l_SHOCK_Index,d_l_MDI_Index,d_l_IIP_sa,d_l_EXR,GARCH_vol_l_SHOCK_Index,GARCH_vol_l_VOL_Base_Index,GARCH_vol_l_MDI_Index,GARCH_vol_l_LEARN_Index,GARCH_vol_l_ESCAPE_Index
2023-01-01,0.2,9.2,17.8,14.8,16.4,139.43721997620435,0.1526895294564623,23475.0,0.1823215567939546,2.322387720290225,2.933856869835904,2.760009940032921,2.856470206220483,0.1526895294564623,4.93761446395195,10.063691304076464,0.0,-0.07182573457125496,-0.03724388159937675,-0.005310686937235687,0.0261752464996429,0.6256896625194772,0.1553752054492531,0.2143330291720448,0.1200405838826306
2023-01-08,0.4,2.4,13.8,8.8,16.4,143.701062633547,-0.0203549289003457,23438.0,0.3364722366212129,1.2237754316221157,2.694627180770069,2.2823823856765264,2.856470206220483,-0.0203549289003457,4.967735187863115,10.062113915818548,0.1541506798272583,-0.23922968906583542,0.030120723911164937,-0.0015773882579157572,0.0702659913045979,0.6061226237677672,0.1483921042370174,0.2685762304293462,0.135940465835688
2023-01-15,0.2,0.0,10.4,4.8,20.8,147.96490529088967,-0.0203590729751845,23440.0,0.1823215567939546,0.0,2.4336133554004498,1.7578579175523736,3.0819099697950434,-0.0203590729751845,4.996975119232294,10.06219924369095,-0.1541506798272583,-0.26101382536961903,0.029239931369179573,8.532787240156381e-05,0.1180165028225686,0.8414435964002865,0.18852854746753,0.3715233180406393,0.1361426840150686
2023-01-22,0.6,0.0,14.4,5.8,15.2,152.22874794823232,-0.0203632187377289,23440.0,0.4700036292457356,0.0,2.734367509419584,1.916922612182061,2.785011242238338,-0.0203632187377289,5.025384310299984,10.06219924369095,0.287682072451781,0.3007541540191343,0.028409191067689576,0.0,0.2010521309304127,1.173325233294214,0.2210195554826554,0.255354776519079,0.1334110341347649
2023-01-29,5.4,5.4,14.0,10.8,25.6,156.492590605575,-0.0203673661890779,23449.0,1.8562979903656265,1.8562979903656265,2.70805020110221,2.468099531471619,3.2809112157876537,-0.0203673661890779,5.053008664486105,10.062583129041906,1.3862943611198908,-0.026317308317374,0.027624354186121636,0.0003838853509563478,0.6430333984546875,0.892248386264348,0.1560276306453055,0.271997244744641,0.1758981788379995
2023-02-05,4.2,13.2,16.2,12.4,22.6,160.75643326291765,-0.0203715153301864,23560.0,1.6486586255873816,2.653241964607215,2.8449093838194077,2.5952547069568657,3.1612467120315646,-0.0203715153301864,5.079890382615026,10.067305637765523,-0.20763936477824485,0.13685918271719766,0.026881718128920262,0.004722508723617125,0.5051617922802432,1.078508559858835,0.1532138446894781,0.1863042814982913,0.233924523755524
2023-02-12,2.0,8.6,16.0,12.6,21.2,158.2558199179293,-0.0669653320474417,23680.0,1.0986122886681098,2.26176309847379,2.833213344056216,2.6100697927420065,3.100092288878234,-0.0669653320474417,5.064212837080609,10.07238608899794,-0.5500463369192718,-0.011696039763191557,-0.015677545534416915,0.005080451232416294,0.361983461392208,1.0153423165678992,0.1464159214987303,0.1151366223336984,0.1912113892175954
2023-02-19,1.6,15.2,22.6,14.6,24.0,155.75520657294095,-0.0670102056541499,23815.0,0.9555114450274363,2.785011242238338,3.1612467120315646,2.747270914255491,3.218875824868201,-0.0670102056541499,5.048285586148574,10.07807091323496,-0.14310084364067344,0.32803336797534843,-0.01592725093203473,0.005684824237020436,0.2257191569730382,0.7297391608115604,0.146955333860159,0.1091476836513781,0.1530267995276719
2023-02-26,1.2,7.2,20.8,15.2,27.2,153.2545932279526,-0.0670551394409968,23700.0,0.7884573603642702,2.1041341542702074,3.0819099697950434,2.785011242238338,3.339321977944068,-0.0670551394409968,5.032100546490836,10.073230327123223,-0.16705408466316618,-0.07933674223652121,-0.016185039657737654,-0.0048405861117366555,0.1836847969807509,0.7461638253817598,0.1943685445354743,0.0662067673249445,0.1358464030401016
2023-03-05,1.0,9.4,21.8,17.8,24.2,150.75397988296425,-0.0671001335291077,23680.0,0.6931471805599453,2.341805806147327,3.126760535960395,2.933856869835904,3.226843994517377,-0.0671001335291077,5.01564923580915,10.07238608899794,-0.09531017980432488,0.04485056616535177,-0.016451310681686593,-0.0008442381252837805,0.1308622444326437,0.654017100498742,0.1457264171127682,0.1021686204025888,0.1525786247364599
2023-03-12,1.0,11.8,28.6,20.2,26.2,149.65067605137918,0.0504672336976153,23560.0,0.6931471805599453,2.5494451709255714,3.387774361330014,3.054001181677967,3.3032169733019514,0.0504672336976153,5.008303751838649,10.067305637765523,0.0,0.26101382536961903,-0.007345483970500943,-0.005080451232416294,0.0835682385263415,0.6226668577091129,0.1489398364028023,0.1053958410762214,0.1250233355650834
2023-03-19,1.0,9.6,24.0,18.6,28.6,148.5473722197941,0.050441777128074,23490.0,0.6931471805599453,2.360854001118021,3.218875824868201,2.975529566236472,3.387774361330014,0.050441777128074,5.000903912218625,10.064330077652958,0.0,-0.1688985364618132,-0.007399839620023663,-0.0029755601125653897,0.0618884539627021,0.6914107235838195,0.202624601542383,0.0791560735052175,0.1150182673259779
2023-03-26,1.0,13.8,22.8,17.4,27.4,147.44406838820902,0.050416346227089,23470.0,0.6931471805599453,2.694627180770069,3.169685580677429,2.91235066461494,3.3463891451671604,0.050416346227089,4.993448906498298,10.063478288845069,0.0,-0.04919024419077189,-0.007455005720327534,-0.0008517888078891644,0.0471834691545863,0.6238884602907169,0.1467397635398969,0.050937574440163,0.130789515403128
2023-04-02,1.0,8.8,21.4,17.2,24.0,146.34076455662395,0.0503909409558245,23451.0,0.6931471805599453,2.2823823856765264,3.109060958860994,2.9014215940827497,3.218875824868201,0.0503909409558245,4.985937905964745,10.06266841688844,0.0,-0.06062462181643502,-0.007511000533552803,-0.0008098719566280721,0.0396998791364527,0.6870365077441929,0.1450462745512064,0.0411881150962286,0.1179075746696754
2023-04-09,1.0,10.2,23.2,17.2,24.0,145.63578568133258,0.0244680714828193,23440.0,0.6931471805599453,2.4159137783010487,3.186352633162641,2.9014215940827497,3.218875824868201,0.0244680714828193,4.981108886341821,10.06219924369095,0.0,0.07729167430164674,-0.004829019622923703,-0.0004691731974908464,0.0353420576167693,0.6229391259365663,0.1446733829708163,0.0359564105523533,0.1071596184295799
2023-04-16,1.0,10.8,26.6,20.2,24.8,144.9308068060412,0.0244620860821109,23488.0,0.6931471805599453,2.468099531471619,3.317815772723105,3.054001181677967,3.250374491927572,0.0244620860821109,4.976256434085977,10.064244931414242,0.0,0.13146313956046418,-0.004852452255843964,0.0020456877232923887,0.0332400316180751,0.6183048058328676,0.153474432600178,0.0936265932301539,0.0946866501120022
2023-04-23,0.8,12.4,27.4,20.8,24.8,144.22582793074983,0.0244561036090162,23445.0,0.5877866649021191,2.5952547069568657,3.3463891451671604,3.0819099697950434,3.250374491927572,0.0244561036090162,4.971380320675964,10.062412531523687,-0.10536051565782623,0.028573372444055334,-0.004876113410013261,-0.0018323998905547256,0.0744328776308584,0.6415151805791233,0.169206759657841,0.0727373993942266,0.0899942472630409
2023-04-30,0.8,13.6,22.2,18.0,23.2,143.52084905545846,0.0244501240613148,23445.0,0.5877866649021191,2.681021528714291,3.1441522786722644,2.9444389791664403,3.186352633162641,0.0244501240613148,4.966480314231243,10.062412531523687,0.0,-0.20223686649489592,-0.004900006444721328,0.0,0.0527356824763854,0.642715846396022,0.1566118815304814,0.0702630968287603,0.0913827172155126
2023-05-07,0.8,13.4,22.8,20.2,24.4,142.81587018016708,0.0244441474369416,23465.0,0.5877866649021191,2.667228206581955,3.169685580677429,3.054001181677967,3.2347491740244907,0.0244441474369416,4.961556179445823,10.063265228228518,0.0,0.025533302005164682,-0.004924134785419199,0.000852696704830791,0.0561754771849983,0.6593181752669629,0.1513905044554621,0.1152356060648812,0.0841766101095505
2023-05-14,0.8,9.6,24.8,15.0,21.8,142.77396950271952,0.0309367390043613,23450.0,0.5877866649021191,2.360854001118021,3.250374491927572,2.772588722239781,3.126760535960395,0.0309367390043613,4.961262746893778,10.062625773874425,0.0,0.08068891125014277,-0.00029343255204494767,-0.000639454354093516,0.0513925442118589,0.6391922532097677,0.1478007098308028,0.1766776850599341,0.0959116337656286
2023-05-21,1.0,9.0,18.4,13.6,20.4,142.73206882527197,0.0309271711461667,23470.0,0.6931471805599453,2.302585092994046,2.9652730660692823,2.681021528714291,3.0633909220278057,0.0309271711461667,4.960969228213797,10.063478288845069,0.10536051565782623,-0.28510142585828957,-0.0002935186799817302,0.0008525149706439805,0.0533889791134096,0.6094802210361704,0.1562178940127716,0.1094424517899218,0.0868651507574576
2023-05-28,0.8,6.8,18.0,12.8,20.6,142.6901681478244,0.0309176092042395,23485.0,0.5877866649021191,2.0541237336955462,2.9444389791664403,2.624668592163159,3.0726933146901194,0.0309176092042395,4.960675623355304,10.064117198461096,-0.10536051565782623,-0.020834086902842053,-0.00029360485849228013,0.0006389096160273056,0.0970856425917339,0.6042853050153849,0.1752435952165642,0.09789516974545,0.0849116938046058
2023-06-04,0.8,7.2,21.2,13.6,19.8,142.64826747037685,0.0309080531731398,23490.0,0.5877866649021191,2.1041341542702074,3.100092288878234,2.681021528714291,3.0349529867072724,0.0309080531731398,4.960381932267681,10.064330077652958,0.0,0.15565330971179359,-0.0002936910876236709,0.00021287919186185889,0.0603420214997941,0.601234054414367,0.1464608826491525,0.0784243081266316,0.079726336504568
2023-06-11,0.8,6.4,16.0,12.4,20.0,143.44043129613442,0.080946280907157,23525.0,0.5877866649021191,2.0014800002101243,2.833213344056216,2.5952547069568657,3.044522437723423,0.080946280907157,4.965919836097533,10.06581896445358,0.0,-0.2668789448220177,0.005537903829852198,0.0014888868006224243,0.0611356577387599,0.6026892307392343,0.1560491750538553,0.0969045382428972,0.0767090096926658
2023-06-18,0.8,2.0,17.0,12.0,18.6,144.23259512189202,0.0808808108987646,23515.0,0.5877866649021191,1.0986122886681098,2.8903717578961645,2.5649493574615367,2.975529566236472,0.0808808108987646,4.971427240374628,10.065393794379148,0.0,0.05715841383994835,0.005507404277095063,-0.000425170074432657,0.0525901838783461,0.6008866759095239,0.1840290273444915,0.069910177185777,0.0759958520058862
2023-06-25,0.8,2.8,16.8,10.4,20.8,145.0247589476496,0.0808154467101474,23569.0,0.5877866649021191,1.33500106673234,2.87919845729804,2.4336133554004498,3.0819099697950434,0.0808154467101474,4.97690447920732,10.067687568216389,0.0,-0.011173300598124492,0.005477238832692244,0.0022937738372412753,0.0503535382374856,0.8011308822911647,0.145295470791157,0.1110797274551624,0.0773216735920034
2023-07-02,0.6,0.0,17.0,8.8,19.6,145.81692277340716,0.0807501880849104,23710.0,0.4700036292457356,0.0,2.8903717578961645,2.2823823856765264,3.025291075795536,0.0807501880849104,4.982351881243854,10.07365217905945,-0.11778303565638348,0.011173300598124492,0.005447402036534044,0.00596461084306199,0.0946338565965277,0.6591042820047277,0.1471443790401744,0.1370896217393984,0.0927480758056836
2023-07-09,0.8,4.2,19.0,7.8,19.4,146.35775610674048,0.1877085159418534,23665.0,0.5877866649021191,1.6486586255873816,2.995732273553991,2.174751721484161,3.0155349008501706,0.1877085159418534,4.9860540087048415,10.071752442340347,0.11778303565638348,0.10536051565782634,0.0037021274609871924,-0.0018997367191033732,0.0915419961018906,1.0414858090677028,0.1458187603235385,0.150924306337996,0.0850945186122701
2023-07-16,0.6,0.0,13.6,9.0,18.2,146.8985894400738,0.1873568312144691,23647.0,0.4700036292457356,0.0,2.681021528714291,2.302585092994046,2.954910279033736,0.1873568312144691,4.98974248095588,10.070991535979658,-0.11778303565638348,-0.31471074483969996,0.0036884722510386325,-0.0007609063606892619,0.1372252071469784,0.8825633123905834,0.1471814508149872,0.1039446564078458,0.0798014671601044
2023-07-23,0.8,3.4,17.6,8.6,18.4,147.43942277340716,0.1870064618334055,23661.0,0.5877866649021191,1.4816045409242156,2.923161580719156,2.26176309847379,2.9652730660692823,0.1870064618334055,4.993417398360736,10.0715834020661,0.11778303565638348,0.24214005200486532,0.0036749174048562594,0.0005918660864416836,0.1255764078918081,1.0288629788861048,0.2093144457906794,0.132358903146694,0.0843903350381951
2023-07-30,0.6,3.2,15.8,7.2,19.0,147.98025610674048,0.18665740043311,23750.0,0.4700036292457356,1.4350845252893227,2.8213788864092133,2.1041341542702074,2.995732273553991,0.18665740043311,4.997078860180733,10.075337809462788,-0.11778303565638348,-0.10178269430994291,0.003661461819996603,0.0037544073966877534,0.1591729890284634,0.7697957872624219,0.1570848124174258,0.170447783545359,0.0821488243597913
2023-08-06,0.6,5.8,23.0,8.2,18.8,148.5210894400738,0.1863096397028751,23740.0,0.4700036292457356,1.916922612182061,3.1780538303479458,2.2192034840549946,2.9856819377004897,0.1863096397028751,5.000726964590849,10.07491666816366,0.0,0.35667494393873245,0.003648104410116204,-0.00042114129912818044,0.0973570777626441,0.6921770554492452,0.1580587833255488,0.1110725341281892,0.07797645098197
2023-08-13,0.6,0.0,21.4,8.8,19.6,148.5367144400738,0.2068235088688919,23850.0,0.4700036292457356,0.0,3.109060958860994,2.2823823856765264,3.025291075795536,0.2068235088688919,5.00083216297184,10.079539496316489,0.0,-0.06899287148695166,0.00010519838099121159,0.004622828152829328,0.0894453841082933,0.6255276133368433,0.1969438005993339,0.1022819632532327,0.0760388591723887
2023-08-20,0.8,0.0,18.0,10.4,17.8,148.5523394400738,0.2063966321121713,23900.0,0.5877866649021191,0.0,2.9444389791664403,2.4336133554004498,2.933856869835904,0.2063966321121713,5.000937350287295,10.081633737919605,0.11778303565638348,-0.16462197969455383,0.0001051873154542804,0.0020942416031157762,0.0817851104384404,1.1678472602766683,0.1457590241409453,0.0837050810331352,0.0752817183279116
2023-08-27,0.6,0.0,11.6,9.0,18.6,148.5679644400738,0.2059715138444717,24060.0,0.4700036292457356,0.0,2.533696813957432,2.302585092994046,2.975529566236472,0.2059715138444717,5.001042526539543,10.08830598952867,-0.11778303565638348,-0.4107421652090082,0.00010517625224792937,0.006672251609066038,0.1237491690735152,1.0097557786539446,0.1583785852285945,0.1455364698371346,0.0898916803697134
2023-09-03,0.6,3.0,18.8,10.2,18.8,148.5835894400738,0.2055481432222006,24060.0,0.4700036292457356,1.3862943611198906,2.9856819377004897,2.4159137783010487,2.9856819377004897,0.2055481432222006,5.0011476917309095,10.08830598952867,0.0,0.45198512374305766,0.00010516519136682945,0.0,0.0763693600231209,0.750750117715439,0.2499371402046839,0.1181514559776082,0.0847090916251765
2023-09-10,0.8,3.0,17.6,12.6,18.6,149.73343555749807,0.0441624126968465,24220.0,0.5877866649021191,1.3862943611198906,2.923161580719156,2.6100697927420065,2.975529566236472,0.0441624126968465,5.0088566169040805,10.094934017107084,0.11778303565638348,-0.06252035698133351,0.007708925173171011,0.006628027578413409,0.0647982746796575,0.7639073938352445,0.1980914865338293,0.1007022516865468,0.0805286046969889
2023-09-17,1.0,2.8,20.6,13.2,18.6,150.8832816749223,0.0441429181191832,24310.0,0.6931471805599453,1.33500106673234,3.0726933146901194,2.653241964607215,2.975529566236472,0.0441429181191832,5.016506568880072,10.098643067310167,0.10536051565782623,0.1495317339709632,0.007649951975991165,0.0037090502030832084,0.0582995668575678,0.6552508777556174,0.1497730389845398,0.0699153656562626,0.0798155654238479
2023-09-24,1.0,6.8,18.6,13.4,18.6,152.03312779234653,0.0441234407448698,24385.0,0.6931471805599453,2.0541237336955462,2.975529566236472,2.667228206581955,2.975529566236472,0.0441234407448698,5.024098443101776,10.101723468144153,0.0,-0.09716374845364761,0.0075918742217044866,0.0030804008339853084,0.0473591936757916,0.6492436013752481,0.154094657565198,0.0443499281263696,0.0794865024846575
2023-10-01,1.0,8.2,18.6,13.6,18.8,153.1829739097708,0.0441039805511467,24380.0,0.6931471805599453,2.2192034840549946,2.975529566236472,2.681021528714291,2.9856819377004897,0.0441039805511467,5.03163311477119,10.101518403035262,0.0,0.0,0.007534671669414017,-0.0002050651088900679,0.0306815341055719,0.7388990546310257,0.1498072151814883,0.0301505770133678,0.0793692207367669
2023-10-08,1.0,8.0,20.8,15.6,18.2,153.43463110674048,0.0660266511654183,24435.0,0.6931471805599453,2.19722457733622,3.0819099697950434,2.8094026953624978,2.954910279033736,0.0660266511654183,5.033274620342695,10.103771809704256,0.0,0.10638040355857159,0.0016415055715048865,0.0022534066689932075,0.0259694317009345,0.6705142474896504,0.1449625351858659,0.062267621606268,0.07791508303058
2023-10-15,1.0,7.8,21.0,15.6,18.4,153.68628830371017,0.0659830847442366,24550.0,0.6931471805599453,2.174751721484161,3.091042453358316,2.8094026953624978,2.9652730660692823,0.0659830847442366,5.034913435788911,10.108467133222666,0.0,0.009132483563272675,0.0016388154462161353,0.004695323518410177,0.0225365324200079,0.6221817019363156,0.1502318308539792,0.0480250658767132,0.0835577482224735
2023-10-22,1.2,8.6,23.0,19.4,19.4,153.9379455006799,0.0659395757780512,24604.0,0.7884573603642702,2.26176309847379,3.1780538303479458,3.0155349008501706,3.0155349008501706,0.0659395757780512,5.036549569912654,10.11066431032826,0.09531017980432488,0.08701137698962969,0.0016361341237427496,0.002197177105594861,0.0432502276328906,0.6101209725453225,0.1451849590377574,0.1203606691485007,0.0830005743225465
2023-10-29,1.2,15.4,24.4,19.4,20.8,154.18960269764958,0.0658961241533306,24570.0,0.7884573603642702,2.797281334830153,3.2347491740244907,3.0155349008501706,3.0819099697950434,0.0658961241533306,5.0381830314736025,10.109281465515226,0.0,0.05669534367654494,0.001633461560948568,-0.0013828448130350779,0.0390533799968916,0.6171585299324283,0.1526726723854984,0.0779462792644088,0.0786638543095056
2023-11-05,1.2,7.4,24.0,16.4,19.2,154.44125989461926,0.0658527297567879,24340.0,0.7884573603642702,2.128231705849268,3.218875824868201,2.856470206220483,3.005682604407159,0.0658527297567879,5.039813829188578,10.09987636654152,0.0,-0.015873349156289684,0.0016307977149754294,-0.009405098973704895,0.0242074694542491,0.7504341858917225,0.1524347224365624,0.0810791466445357,0.0843543111679432
2023-11-12,1.0,4.4,22.8,13.4,17.0,153.03135222416472,0.0595068838821877,24288.0,0.6931471805599453,1.6863989535702288,3.169685580677429,2.667228206581955,2.8903717578961645,0.0595068838821877,5.030642816897727,10.097737680195356,-0.09531017980432488,-0.04919024419077189,-0.009171012290851266,-0.00213868634616432,0.0588709972442042,0.6583299480298309,0.1464741323266061,0.1017092497451502,0.0833778517717558
2023-11-19,1.0,4.8,20.6,12.8,16.8,151.62144455371018,0.0594714942491414,24240.0,0.6931471805599453,1.7578579175523736,3.0726933146901194,2.624668592163159,2.87919845729804,0.0594714942491414,5.021386918044255,10.09575944018325,0.0,-0.0969922659873097,-0.009255898853471223,-0.0019782400121055588,0.0364143343228582,0.6813100601546951,0.1447226432482049,0.0688562445521722,0.1225648239939013
2023-11-26,1.0,4.0,20.8,13.6,18.0,150.21153688325563,0.0594361466845771,24250.0,0.6931471805599453,1.6094379124341005,3.0819099697950434,2.681021528714291,2.9444389791664403,0.0594361466845771,5.012044546521802,10.096171896365629,0.0,0.009216655104923976,-0.009342371522452986,0.00041245618237795156,0.0393968747723911,0.6220111857620325,0.1469495758355107,0.0522109923607034,0.1311280858700425
2023-12-03,1.4,5.8,20.0,14.0,16.4,148.8016292128011,0.0594008411135327,24275.0,0.8754687373538999,1.916922612182061,3.044522437723423,2.70805020110221,2.856470206220483,0.0594008411135327,5.002614071349812,10.097202293159526,0.18232155679395456,-0.03738753207162038,-0.009430475171990693,0.0010303967938973813,0.0848191883075461,0.611252533885192,0.1448955555260714,0.03289168873463,0.1122796148792207
2023-12-10,1.2,12.0,22.6,16.6,17.6,152.46874736548173,0.0807295895221438,24245.0,0.7884573603642702,2.5649493574615367,3.1612467120315646,2.8678989020441064,2.923161580719156,0.0807295895221438,5.02695963973704,10.095965689539453,-0.08701137698962969,0.11672427430814158,0.024345568387228234,-0.0012366036200734953,0.1078484059781721,0.6192840112526445,0.1451658623561502,0.0786722402012509,0.1210187555531375
2023-12-17,1.2,7.4,19.6,18.0,17.6,156.13586551816238,0.0806644694270941,24320.0,0.7884573603642702,2.128231705849268,3.025291075795536,2.9444389791664403,2.923161580719156,0.0806644694270941,5.050726561016355,10.099054336080105,0.0,-0.1359556362360288,0.023766921279315234,0.003088646540652107,0.075014453096724,0.7692660213696257,0.1540845736866035,0.068080493251065,0.1045310534202549
2023-12-24,1.0,6.8,21.6,18.4,17.4,159.80298367084305,0.0805994543049193,24235.0,0.6931471805599453,2.0541237336955462,3.1179499062782403,2.9652730660692823,2.91235066461494,0.0805994543049193,5.07394170443974,10.095553148279476,-0.09531017980432488,0.09265883048270451,0.02321514342338471,-0.003501187800628358,0.0989481437065526,0.6489026090922849,0.1519731049072624,0.0613232857003954,0.0938639391279217
2023-12-31,1.0,0.0,21.2,13.6,16.8,163.4701018235237,0.0805345439019999,24360.0,0.6931471805599453,0.0,3.100092288878234,2.681021528714291,2.87919845729804,0.0805345439019999,5.096630110151059,10.100697721823831,0.0,-0.017857617400006465,0.02268840571131925,0.005144573544354714,0.0622785771963865,0.6133196476760707,0.149776167629426,0.1359848287613251,0.0893577143973524
2024-01-07,1.0,3.8,16.2,10.4,15.8,167.13721997620434,0.0804697379655605,24475.0,0.6931471805599453,1.5686159179138452,2.8449093838194077,2.4336133554004498,2.8213788864092133,0.0804697379655605,5.118815151529639,10.105407467398711,0.0,-0.2551829050588261,0.022185041378580017,0.004709745574880131,0.0590386769616048,1.3235594732705898,0.1447154920472542,0.1532704995089885,0.095286687430285
2024-01-14,1.0,2.6,14.0,10.6,16.8,164.39202329788267,0.1270736955468532,24545.0,0.6931471805599453,1.2809338454620642,2.70805020110221,2.451005098112319,2.87919845729804,0.1270736955468532,5.102253961359071,10.108263446492153,0.0,-0.13685918271719766,-0.01656119017056845,0.0028559790934412632,0.0499126858622589,0.9252471164140966,0.1826230774456831,0.0940377874017299,0.11656817114744
2024-01-21,1.0,5.6,16.6,11.8,16.0,161.646826619561,0.126912423240566,24605.0,0.6931471805599453,1.88706964903238,2.8678989020441064,2.5494451709255714,2.833213344056216,0.126912423240566,5.08541387279756,10.11070495330008,0.0,0.1598487009418963,-0.016840088561510314,0.0024415068079282065,0.0469303346632753,0.6995935165740044,0.1740280087630808,0.0635471447949329,0.1052020834350059
2024-01-28,0.8,0.0,16.0,9.4,19.6,158.90162994123932,0.1267515597645596,24400.0,0.5877866649021191,0.0,2.833213344056216,2.341805806147327,3.025291075795536,0.1267515597645596,5.068285331144179,10.102338411281291,-0.10536051565782623,-0.03468555798789019,-0.01712854165338129,-0.008366542018789502,0.0861978660607495,0.6321952429593743,0.1465324771127335,0.1462439262520675,0.1109215558925775
2024-02-04,0.6,0.0,10.8,4.2,15.0,156.15643326291766,0.1265911035662537,24400.0,0.4700036292457356,0.0,2.468099531471619,1.6486586255873816,2.772588722239781,0.1265911035662537,5.050858282130615,10.102338411281291,-0.11778303565638348,-0.36511381258459696,-0.0174270490135644,0.0,0.1103903855744216,1.145814300131575,0.1514085446217027,0.3707091772268967,0.1127372489125346
2024-02-11,1.0,0.0,10.8,6.0,18.0,157.33081991792932,-0.0685265969715742,24450.0,0.6931471805599453,0.0,2.468099531471619,1.9459101490553128,2.9444389791664403,-0.0685265969715742,5.058350721691936,10.10438549490302,0.2231435513142097,0.0,0.007492439561321618,0.0020470836217292288,0.1331153718944615,1.006541953557794,0.2491941040284473,0.3246361988337764,0.1554855800949502
2024-02-18,1.8,9.0,17.6,12.2,24.0,158.50520657294095,-0.0685735881179483,24590.0,1.029619417181158,2.302585092994046,2.923161580719156,2.580216829592325,3.218875824868201,-0.0685735881179483,5.065787441818454,10.11009513521024,0.3364722366212126,0.455062049247537,0.0074367201265177485,0.0057096403072200985,0.1713769050422281,0.7489585252199987,0.1717057020582147,0.324776465380732,0.1270644101583923
2024-02-25,2.2,0.0,18.8,14.8,24.8,159.6795932279526,-0.0686206437555569,24640.0,1.1631508098056809,0.0,2.9856819377004897,2.760009940032921,3.250374491927572,-0.0686206437555569,5.073169265139772,10.112126417647456,0.13353139262452296,0.06252035698133351,0.007381823321318315,0.002031282437215509,0.1390883854684507,1.1717721898700233,0.1893490835919726,0.2007422185311463,0.1848135518757085
2024-03-03,2.4,10.4,21.0,16.0,21.2,160.85397988296427,-0.0686677640172717,24680.0,1.2237754316221157,2.4336133554004498,3.091042453358316,2.833213344056216,3.100092288878234,-0.0686677640172717,5.08049699620122,10.113748478019325,0.0606246218164348,0.10536051565782634,0.007327731061447906,0.0016220603718686277,0.1210291366846399,1.2891634321913192,0.1456826248853857,0.1475890072753225,0.1856352145395994
2024-03-10,2.6,13.2,23.6,19.8,24.2,160.8113368176962,0.1194235344000427,24690.0,1.2809338454620642,2.653241964607215,3.202746442938317,3.0349529867072724,3.226843994517377,0.1194235344000427,5.080231856857288,10.114153582339226,0.057158413839948574,0.11170398958000094,-0.00026513934393257443,0.00040510431990092854,0.1094882044305044,1.1182578359871231,0.149965775566205,0.1672624709437159,0.1507400679081431
2024-03-17,2.6,2.4,27.0,20.0,28.4,160.7686937524281,0.1192810847128189,24785.0,1.2809338454620642,1.2237754316221157,3.332204510175204,3.044522437723423,3.380994674344636,0.1192810847128189,5.07996664719584,10.117993910454674,0.0,0.1294580672368868,-0.00026520966144794045,0.0038403281154479885,0.080640511944113,1.068674978908781,0.1560931616738985,0.1051522706519764,0.1309344694761093
2024-03-24,2.8,5.8,21.6,15.8,24.4,160.7260506871601,0.1191389744517712,24790.0,1.33500106673234,1.916922612182061,3.1179499062782403,2.8213788864092133,3.2347491740244907,0.1191389744517712,5.079701367179568,10.118195625029236,0.054067221270275745,-0.2142546038969635,-0.00026528001627212916,0.00020171457456186204,0.0877079659561944,1.1998002619372954,0.1671890255063094,0.1237321904374521,0.1575742750836331
2024-03-31,2.8,8.8,22.0,15.0,21.8,160.68340762189203,0.1189972024052243,24935.0,1.33500106673234,2.2823823856765264,3.1354942159291497,2.772588722239781,3.126760535960395,0.1189972024052243,5.079436016771135,10.124027717980224,0.0,0.017544309650909362,-0.0002653504084326741,0.005832092950988965,0.0621201852873271,0.850182332994191,0.155435862708099,0.0830985810972312,0.1290826511541178
2024-04-07,2.8,10.6,21.4,16.8,23.4,160.64076455662396,0.1188557673671431,24980.0,1.33500106673234,2.451005098112319,3.109060958860994,2.87919845729804,3.194583132299156,0.1188557673671431,5.079170595933173,10.125830783679568,0.0,-0.02643325706815558,-0.0002654208379615497,0.0018030656993435201,0.052953264727211,0.7528279701428989,0.1458884509243307,0.0906332031887076,0.1319506390144978
2024-04-14,2.6,7.0,22.0,17.0,22.8,160.85954096250975,0.039268773461254,25400.0,1.2809338454620642,2.079441541679836,3.1354942159291497,2.8903717578961645,3.169685580677429,0.039268773461254,5.080531567825885,10.142504453006628,-0.054067221270275745,0.02643325706815558,0.0013609718927112269,0.01667366932706038,0.0443963435619935,0.6731179313635413,0.1446561974920915,0.0568597534257258,0.1110357946431114
2024-04-21,2.6,9.8,24.2,19.2,27.0,161.07831736839552,0.0392533591485833,25350.0,1.2809338454620642,2.379546134130174,3.226843994517377,3.005682604407159,3.332204510175204,0.0392533591485833,5.081890689991244,10.14053400901933,0.0,0.09134977858822735,0.0013591221653594943,-0.001970443987298509,0.0365860340674352,0.6221443789885486,0.146028816622527,0.0932390124324142,0.097258796406111
2024-04-28,2.2,8.2,19.6,17.4,26.0,161.29709377428128,0.0392379569324363,25390.0,1.1631508098056809,2.2192034840549946,3.025291075795536,2.91235066461494,3.295836866004329,0.0392379569324363,5.083247967450441,10.142110674698724,-0.11778303565638337,-0.20155291872184122,0.0013572774591965597,0.0015766656793942957,0.0703694145110074,0.6377343124448909,0.154390200995656,0.0883770627922053,0.1323362264257962
