,SHOCK_Index,VOL_Base_Index,MDI_Index,LEARN_Index,ESCAPE_Index,IIP_sa,INFL_sa,EXR,l_SHOCK_Index,l_VOL_Base_Index,l_MDI_Index,l_LEARN_Index,l_ESCAPE_Index,l_INFL_sa,l_IIP_sa,l_EXR,d_l_SHOCK_Index,d_l_VOL_Base_Index,d_l_MDI_Index,d_l_LEARN_Index,d_l_ESCAPE_Index,d_l_IIP_sa,d_l_EXR,GARCH_vol_l_SHOCK_Index,GARCH_vol_l_VOL_Base_Index,GARCH_vol_l_MDI_Index,GARCH_vol_l_LEARN_Index,GARCH_vol_l_ESCAPE_Index
2023-03-19,6.2,10.6,17.4,4.2,19.0,100.93459167182644,0.0876961569124645,116.43898,1.9740810260220096,2.451005098112319,2.91235066461494,1.6486586255873816,2.995732273553991,0.0876961569124645,4.614472699843493,4.757367358962723,0.14953173397096364,0.25378052077609903,0.04445176257083361,0.16705408466316607,0.03045920748470854,0.00018814672294009682,-0.006797413315170253,0.0914819512015179,0.1873351698876155,0.0646677801126653,0.0788843488387665,0.0623919662253642
2023-03-26,6.4,9.6,17.6,6.2,18.6,100.9535803980915,0.0876193181377438,115.47346,2.0014800002101243,2.360854001118021,2.923161580719156,1.9740810260220096,2.975529566236472,0.0876193181377438,4.614660811173903,4.74904072000778,0.027398974188114655,-0.09015109699429802,0.01081091610421625,0.325422400434628,-0.020202707317519053,0.00018811133041030104,-0.008326638954942567,0.1066448582021495,0.2014079200391812,0.0686884335477877,0.1790242623844936,0.0607569377729788
2023-04-02,6.2,8.6,16.2,6.4,18.6,100.97256912435655,0.087542613896363,114.84754,1.9740810260220096,2.26176309847379,2.8449093838194077,2.0014800002101243,2.975529566236472,0.087542613896363,4.614848887125096,4.7436055096632215,-0.027398974188114655,-0.09909090264423082,-0.0782521968997485,0.027398974188114655,0.0,0.00018807595119341158,-0.005435210344558961,0.0852485466216898,0.1869729581180222,0.0654660018615304,0.152985163601961,0.0596212379884832
2023-04-09,6.4,7.0,16.0,5.2,19.8,100.90505828592416,0.0244894315499788,114.01204,2.0014800002101243,2.079441541679836,2.833213344056216,1.824549292051046,3.0349529867072724,0.0244894315499788,4.614180057777187,4.736304056852814,0.027398974188114655,-0.182321556793954,-0.011696039763191557,-0.1769307081590783,0.059423420470800625,-0.0006688293479095719,-0.007301452810407838,0.0716796363358859,0.1696125328733083,0.0853585025889656,0.1299968402045826,0.057542236717616
2023-04-16,6.6,8.4,18.6,5.8,19.8,100.83754744749174,0.0244834356957657,113.91936,2.028148247292285,2.2407096892759584,2.975529566236472,1.916922612182061,3.0349529867072724,0.0244834356957657,4.613510780797176,4.735490829670357,0.026668247082160867,0.16126814759612218,0.14231622218025564,0.09237332013101507,0.0,-0.0006692769800107357,-0.0008132271824567994,0.0661497024667431,0.1831331577554424,0.0746560844843641,0.1165478937732125,0.0651125823201837
2023-04-23,6.2,7.4,18.8,6.2,18.2,100.77003660905936,0.0244774427767824,114.01088,1.9740810260220096,2.128231705849268,2.9856819377004897,1.9740810260220096,2.954910279033736,0.0244774427767824,4.612841055585481,4.736293882437014,-0.05406722127027552,-0.11247798342669046,0.010152371464017929,0.057158413839948574,-0.08004270767353638,-0.0006697252116953933,0.000803052766657153,0.0603295748356993,0.1814844792320546,0.1148102570444929,0.0869760519186256,0.0610474815630173
2023-04-30,5.8,8.0,16.8,6.6,18.4,100.70252577062692,0.0244714527909639,113.9864,1.916922612182061,2.19722457733622,2.87919845729804,2.028148247292285,2.9652730660692823,0.0244714527909639,4.612170881541315,4.73607914303228,-0.057158413839948574,0.0689928714869521,-0.1064834804024497,0.05406722127027552,0.010362787035546273,-0.0006701740441652504,-0.00021473940473359932,0.0735101458047681,0.1867451341586089,0.090090691136303,0.0611755168628064,0.0725111970692242
2023-05-07,5.8,7.6,15.8,6.0,18.4,100.63501493219454,0.0244654657360454,113.95298,1.916922612182061,2.151762203259462,2.8213788864092133,1.9459101490553128,2.9652730660692823,0.0244654657360454,4.6115002580626845,4.7357859071707145,0.0,-0.04546237407675813,-0.05781957088882672,-0.08223809823697237,0.0,-0.000670623478630894,-0.0002932358615659325,0.0739189842108755,0.1661461014082525,0.107444248832256,0.0849709551797796,0.0650191221456656
2023-05-14,5.8,6.2,14.8,6.4,19.8,100.47229279040404,0.0195797188258239,113.88846,1.916922612182061,1.9740810260220096,2.760009940032921,2.0014800002101243,3.0349529867072724,0.0195797188258239,4.609881995860835,4.73521954837554,0.0,-0.17768117723745225,-0.06136894637629231,0.0555698511548115,0.06967992063799011,-0.001618262201849241,-0.0005663587951740823,0.0661537116235893,0.1568141173557724,0.0959222803141785,0.0559394007147271,0.0616745858048857
2023-05-21,5.2,6.6,15.0,5.8,16.8,100.30957064861354,0.0195758859224071,114.89682,1.824549292051046,2.028148247292285,2.772588722239781,1.916922612182061,2.87919845729804,0.0195758859224071,4.608261110641129,4.744034508231507,-0.09237332013101507,0.05406722127027552,0.01257878220686015,-0.08455738802806323,-0.1557545294092324,-0.0016208852197063806,0.008814959855966364,0.0645104983515472,0.1845099346299691,0.0913830816693936,0.0888226721645038,0.069295198012748
2023-05-28,4.6,5.8,13.0,5.4,17.0,100.14684850682303,0.0195720545193234,115.83824,1.7227665977411035,1.916922612182061,2.6390573296152584,1.8562979903656265,2.8903717578961645,0.0195720545193234,4.606637593886534,4.75219473515182,-0.10178269430994247,-0.1112256351102241,-0.13353139262452274,-0.060624621816434576,0.011173300598124492,-0.0016235167545950446,0.00816022692031293,0.095390293562059,0.1624881103657379,0.0770781778460351,0.1027968770145093,0.1104426663902607
2023-06-04,4.6,6.2,13.4,6.6,17.2,99.98412636503254,0.0195682246157513,115.9051,1.7227665977411035,1.9740810260220096,2.667228206581955,2.028148247292285,2.9014215940827497,0.0195682246157513,4.605011437038469,4.752771752828834,0.0,0.057158413839948574,0.0281708769666964,0.17185025692665867,0.011049836186585171,-0.0016261568480651079,0.0005770176770143465,0.102632095061847,0.1777763652738016,0.1168682706710928,0.1056767027290274,0.089515622370295
2023-06-11,4.6,5.4,13.2,6.0,17.6,100.15416315085956,0.0637080083541796,115.38808,1.7227665977411035,1.8562979903656265,2.653241964607215,1.9459101490553128,2.923161580719156,0.0637080083541796,4.606710630402717,4.74830105584464,0.0,-0.11778303565638315,-0.013986241974739855,-0.08223809823697237,0.021739986636406528,0.001699193364248508,-0.004470696984194333,0.0839234299010326,0.1569795236409099,0.0924918297661392,0.0961177526102891,0.0768456350442381
2023-06-18,4.0,5.0,13.8,6.2,17.2,100.32419993668658,0.0636674470916531,114.36448,1.6094379124341005,1.791759469228055,2.694627180770069,1.9740810260220096,2.9014215940827497,0.0636674470916531,4.608406941405873,4.739390541223361,-0.11332868530700302,-0.06453852113757153,0.041385216162853844,0.028170876966696845,-0.021739986636406528,0.0016963110031555928,-0.00891051462127912,0.0779828088463592,0.1773969297899362,0.0786558718901218,0.0681624663934853,0.0670940534156469
2023-06-25,4.0,6.2,13.2,6.0,18.2,100.4942367225136,0.0636269374449272,114.020025,1.6094379124341005,1.9740810260220096,2.653241964607215,1.9459101490553128,2.954910279033736,0.0636269374449272,4.610100379810143,4.73637409086319,0.0,0.18232155679395468,-0.041385216162853844,-0.028170876966696845,0.053488684950986354,0.0016934384042706085,-0.0030164503601701753,0.111701883536064,0.1699294777956027,0.0743093960359728,0.0478818467061325,0.0641258237462825
2023-07-02,3.4,4.6,12.6,5.4,16.2,100.66427350834064,0.0635864793155027,114.30096,1.4816045409242156,1.7227665977411035,2.6100697927420065,1.8562979903656265,2.8449093838194077,0.0635864793155027,4.611790955328222,4.738834969715625,-0.12783337150988494,-0.2513144282809061,-0.0431721718652085,-0.0896121586896863,-0.11000089521432832,0.0016905755180784965,0.0024608788524345115,0.0888351353192928,0.1649523466203724,0.0751361356313945,0.064011775043167,0.0656454643448569
2023-07-09,4.0,5.4,13.8,6.0,18.8,100.6573439250073,0.1050924282388399,114.45005,1.6094379124341005,1.8562979903656265,2.694627180770069,1.9459101490553128,2.9856819377004897,0.1050924282388399,4.611722114401704,4.740138483270477,0.12783337150988494,0.13353139262452296,0.08455738802806234,0.0896121586896863,0.140772553881082,-6.88409265174883e-05,0.0013035135548520316,0.144114344053089,0.2406589046414994,0.0760228638691914,0.0625461352017114,0.0898214669032621
2023-07-16,3.6,4.4,14.6,6.0,18.4,100.65041434167397,0.1049821000007611,112.51918,1.5260563034950492,1.6863989535702288,2.747270914255491,1.9459101490553128,2.9652730660692823,0.1049821000007611,4.611653268735787,4.723123696001784,-0.08338160893905133,-0.16989903679539764,0.052643733485422395,0.0,-0.020408871631207415,-6.884566591747188e-05,-0.017014787268692544,0.1475470137538216,0.213444706935671,0.0871514427724903,0.0440129937882861,0.1032419056930096
2023-07-23,3.4,5.0,13.6,5.8,19.0,100.64348475834062,0.1048720031694872,112.12328,1.4816045409242156,1.791759469228055,2.681021528714291,1.916922612182061,2.995732273553991,0.1048720031694872,4.611584418329818,4.719598980239004,-0.04445176257083361,0.10536051565782611,-0.0662493855412003,-0.02898753687325173,0.03045920748470854,-6.885040596937841e-05,-0.0035247157627802395,0.1617072990919768,0.2345199675841622,0.08114746817154,0.0464210819236817,0.0832033912709066
2023-07-30,3.4,4.8,14.0,6.0,18.6,100.63655517500727,0.1047621370178664,112.92358,1.4816045409242156,1.7578579175523736,2.70805020110221,1.9459101490553128,2.975529566236472,0.1047621370178664,4.611515563183144,4.726711306743873,0.0,-0.03390155167568132,0.027028672387919173,0.02898753687325173,-0.020202707317519053,-6.885514667320791e-05,0.0071123265048687045,0.1222225320197837,0.2034495400678329,0.0864577246761269,0.0290964000101051,0.0771573326287964
2023-08-06,3.2,4.8,14.4,5.0,17.2,100.62962559167394,0.1046525008215448,113.84032,1.4350845252893227,1.7578579175523736,2.734367509419584,1.791759469228055,2.9014215940827497,0.1046525008215448,4.611446703295112,4.734796764740401,-0.04652001563489283,0.0,0.026317308317374,-0.15415067982725783,-0.07410797215372211,-6.885988803251308e-05,0.008085457996528156,0.0979074250364059,0.18792267352195,0.0757042971121236,0.0898198164873922,0.0673942399353637
2023-08-13,3.4,4.2,13.2,6.2,17.4,100.69273783125728,0.0824772869906897,114.34094,1.4816045409242156,1.6486586255873816,2.653241964607215,1.9740810260220096,2.91235066461494,0.0824772869906897,4.612073680254628,4.739184686897012,0.04652001563489283,-0.109199291964992,-0.08112554481236911,0.18232155679395468,0.010929070532190277,0.0006269769595164121,0.0043879221566109905,0.095355394966479,0.1672796198719759,0.0701970924506198,0.1015837462145353,0.0760032367949581
2023-08-20,3.6,4.4,13.8,5.0,16.8,100.7558500708406,0.0824093180209706,115.11912,1.5260563034950492,1.6863989535702288,2.694627180770069,1.791759469228055,2.87919845729804,0.0824093180209706,4.612700264360334,4.745967418352536,0.04445176257083361,0.03774032798284721,0.041385216162853844,-0.18232155679395468,-0.03315220731689994,0.0006265841057055965,0.006782731455523994,0.083191815452739,0.176577882943958,0.0883197022913725,0.1392762183456085,0.0673860686673869
2023-08-27,4.2,4.2,15.0,5.2,17.4,100.81896231042394,0.0823414609845141,115.64878,1.6486586255873816,1.6486586255873816,2.772588722239781,1.824549292051046,2.91235066461494,0.0823414609845141,4.613326456104234,4.750557839551335,0.12260232209233246,-0.03774032798284721,0.07796154146971235,0.03278982282299103,0.03315220731689994,0.0006261917439003284,0.004590421198798822,0.0704525110537201,0.1561370824735602,0.0790745069471365,0.0898181083138572,0.0709039321571316
2023-09-03,4.0,3.8,14.6,4.6,16.0,100.88207455000727,0.0822737156050745,115.67816,1.6094379124341005,1.5686159179138452,2.747270914255491,1.7227665977411035,2.833213344056216,0.0822737156050745,4.613952255977407,4.750811852336512,-0.03922071315328113,-0.08004270767353638,-0.025317807984289953,-0.10178269430994247,-0.0791373205587238,0.0006257998731724612,0.0002540127851773377,0.0996930051994001,0.1532607798073775,0.0857599503912192,0.1079414404861503,0.0638842865198784
2023-09-10,4.6,5.0,15.6,5.0,17.4,100.8342690263209,0.0257751208740053,116.82055,1.7227665977411035,1.791759469228055,2.8094026953624978,1.791759469228055,2.91235066461494,0.0257751208740053,4.613478268359608,4.760638996699009,0.11332868530700302,0.2231435513142097,0.06213178110700657,0.06899287148695143,0.0791373205587238,-0.0004739876177985991,0.009827144362496654,0.0936846954617096,0.1589331055329349,0.0768405061362527,0.0731168294782368,0.0825744421369597
2023-09-17,4.8,4.0,16.8,5.0,18.8,100.78646350263452,0.0257684790174073,116.6115,1.7578579175523736,1.6094379124341005,2.87919845729804,1.791759469228055,2.9856819377004897,0.0257684790174073,4.613004055971005,4.758847896840298,0.035091319811270116,-0.18232155679395445,0.06979576193554227,0.0,0.07333127308554976,-0.00047421238860323456,-0.0017910998587105098,0.1266448271383423,0.1720749240825825,0.0791639644962388,0.0521484546435801,0.0768505300222963
2023-09-24,5.2,4.8,16.0,5.2,18.0,100.73865797894814,0.0257618405829163,116.7306,1.824549292051046,1.7578579175523736,2.833213344056216,1.824549292051046,2.9444389791664403,0.0257618405829163,4.612529618598318,4.759868715718183,0.06669137449867235,0.14842000511827314,-0.04598511324182386,0.03278982282299103,-0.04124295853404947,-0.0004744373726870421,0.0010208188778850769,0.0992310754889869,0.2122448925737055,0.0827820466849225,0.040516545403446,0.0804497875925513
2023-10-01,4.6,4.8,15.8,4.8,18.4,100.69085245526176,0.0257552055679122,117.75514,1.7227665977411035,1.7578579175523736,2.8213788864092133,1.7578579175523736,2.9652730660692823,0.0257552055679122,4.612054956027963,4.768607383748486,-0.10178269430994247,0.0,-0.01183445764700286,-0.06669137449867235,0.020834086902842053,-0.00047466257035466697,0.008738668030302321,0.0972284673803443,0.1971459827409833,0.0803441442584293,0.0493965020157625,0.0694918386201439
2023-10-08,4.8,4.4,15.2,4.6,17.6,100.78490148643893,0.0321601953430672,118.53972,1.7578579175523736,1.6863989535702288,2.785011242238338,1.7227665977411035,2.923161580719156,0.0321601953430672,4.612988557577215,4.775248094285028,0.035091319811270116,-0.0714589639821448,-0.036367644170875124,-0.035091319811270116,-0.0421114853501261,0.0009336015492520389,0.006640710536542471,0.1155135350872428,0.1751881092291679,0.0721066812079767,0.0488142593342846,0.0654111318061566
2023-10-15,5.0,6.2,16.2,5.0,18.0,100.87895051761608,0.0321498558865984,117.92615,1.791759469228055,1.9740810260220096,2.8449093838194077,1.791759469228055,2.9444389791664403,0.0321498558865984,4.61392128832753,4.770058581083768,0.03390155167568132,0.2876820724517808,0.05989814158106954,0.06899287148695143,0.021277398447284046,0.0009327307503150806,-0.005189513201259821,0.1011674496926652,0.1655631146338546,0.0727715852823374,0.046199949125136,0.0650067672437803
2023-10-22,5.2,4.8,16.6,4.8,17.6,100.97299954879324,0.0321395230762577,118.13344,1.824549292051046,1.7578579175523736,2.8678989020441064,1.7578579175523736,2.923161580719156,0.0321395230762577,4.614853149901838,4.771814832996946,0.03278982282299103,-0.216223108469636,0.022989518224698635,-0.03390155167568132,-0.021277398447284046,0.0009318615743074687,0.001756251913177742,0.0830001571010718,0.210316904284234,0.0766704538756554,0.0470131344439494,0.0608232249276792
2023-10-29,4.8,5.2,15.8,4.6,17.2,101.0670485799704,0.0321291969056058,118.31864,1.7578579175523736,1.824549292051046,2.8213788864092133,1.7227665977411035,2.9014215940827497,0.0321291969056058,4.615784143918532,4.773381324083611,-0.06669137449867235,0.06669137449867235,-0.04652001563489305,-0.035091319811270116,-0.021739986636406528,0.0009309940166941644,0.0015664910866650672,0.0717307439953541,0.2375244845279699,0.0702606877721458,0.0523281025866333,0.0605795752396331
2023-11-05,5.4,5.4,17.0,5.0,17.8,101.16109761114754,0.0321188773682479,118.30295999999998,1.8562979903656265,1.8562979903656265,2.8903717578961645,1.791759469228055,2.933856869835904,0.0321188773682479,4.616714271991492,4.773248791804031,0.09844007281325284,0.03174869831458049,0.06899287148695121,0.06899287148695143,0.032435275753154524,0.0009301280729605566,-0.00013253227958021085,0.0838189520045398,0.207871875425855,0.074916623983468,0.0444879058350514,0.0612321217725934
2023-11-12,5.8,5.6,18.0,5.4,18.8,101.09586462928564,0.0638594953314086,117.49515,1.916922612182061,1.88706964903238,2.9444389791664403,1.8562979903656265,2.9856819377004897,0.0638594953314086,4.616069221424123,4.766397056136567,0.060624621816434576,0.030771658666753465,0.054067221270275745,0.06453852113757153,0.05182506786458552,-0.0006450505673694096,-0.006851735667463998,0.1032705245285881,0.1799157028906033,0.080682997986732,0.0448220837091129,0.0590083040957557
2023-11-19,5.0,3.2,13.2,5.6,13.0,101.03063164742376,0.0638187410054724,116.76442,1.791759469228055,1.4350845252893227,2.653241964607215,1.88706964903238,2.6390573296152584,0.0638187410054724,4.615423754497932,4.760158400699357,-0.1251631429540061,-0.4519851237430572,-0.2911970145592253,0.030771658666753465,-0.3466246080852313,-0.0006454669261906076,-0.006238655437210028,0.0830751977459302,0.158578728405271,0.0784547155635042,0.0387075132830334,0.0648608243477879
2023-11-26,5.8,5.0,18.2,7.0,17.6,100.96539866556188,0.0637780386641528,115.855875,1.916922612182061,1.791759469228055,2.954910279033736,2.079441541679836,2.923161580719156,0.0637780386641528,4.6147778706750815,4.7523469617203205,0.1251631429540061,0.3566749439387322,0.3016683144265211,0.19237189264745624,0.2841042511038978,-0.0006458838228509123,-0.007811438979036467,0.1108480777925494,0.3052216919988239,0.212371342939614,0.1023409359510651,0.2190433627780892
2023-12-03,6.0,5.6,19.0,6.2,17.4,100.90016568369998,0.0637373882080627,115.16432,1.9459101490553128,1.88706964903238,2.995732273553991,1.9740810260220096,2.91235066461494,0.0637373882080627,4.614131569416688,4.746359978065735,0.02898753687325173,0.09531017980432499,0.04082199452025481,-0.10536051565782656,-0.01081091610421625,-0.0006463012583939332,-0.005986983654585387,0.1400233031071899,0.3271895158561822,0.2500627174722924,0.0852346056846997,0.1974602427644698
2023-12-10,5.8,5.0,17.8,5.4,17.8,100.69486861576098,0.1124148282866777,115.82922,1.916922612182061,1.791759469228055,2.933856869835904,1.8562979903656265,2.933856869835904,0.1124148282866777,4.612094841283764,4.752116864914847,-0.02898753687325173,-0.09531017980432499,-0.06187540371808664,-0.11778303565638315,0.021506205220964247,-0.0020367281329232156,0.005756886849112242,0.1136906298824614,0.2738232841235836,0.1761390733376394,0.0960286078583275,0.1463884469590979
2023-12-17,3.8,3.4,11.8,5.2,14.6,100.48957154782198,0.1122885992506317,115.14466,1.5686159179138452,1.4816045409242156,2.5494451709255714,1.824549292051046,2.747270914255491,0.1122885992506317,4.610053956421785,4.746189250896975,-0.3483066942682158,-0.3101549283038394,-0.3844116989103328,-0.03174869831458049,-0.18658595558041302,-0.0020408848619792863,-0.005927614017871896,0.0902267036943911,0.2420350792553108,0.1351557153560059,0.0886144772121022,0.1154981189724133
2023-12-24,2.8,3.0,9.4,4.6,11.8,100.28427447988297,0.1121626533782782,113.82676,1.33500106673234,1.3862943611198906,2.341805806147327,1.7227665977411035,2.5494451709255714,0.1121626533782782,4.60800889782923,4.734677643433833,-0.23361485118150527,-0.09531017980432499,-0.2076393647782444,-0.10178269430994247,-0.19782574332991976,-0.0020450585925546605,-0.011511607463142504,0.2445508541572122,0.2762749969199371,0.2824616898412969,0.1219175171639629,0.144544418388423
2023-12-31,3.4,4.6,12.4,5.8,17.0,100.07897741194397,0.1120369897178452,112.76405,1.4816045409242156,1.7227665977411035,2.5952547069568657,1.916922612182061,2.8903717578961645,0.1120369897178452,4.605959648400059,4.725297582592753,0.14660347419187558,0.33647223662121295,0.25344890080953864,0.19415601444095754,0.3409265869705931,-0.002049249429171063,-0.009380060841079896,0.2186845203841257,0.2428020468367066,0.2429314392989461,0.1119986270204261,0.1939880094629507
2024-01-07,4.4,8.8,14.6,6.0,18.6,99.87368034400497,0.1119116073218684,113.9836,1.6863989535702288,2.2823823856765264,2.747270914255491,1.9459101490553128,2.975529566236472,0.1119116073218684,4.603906190922849,4.736054578396581,0.20479441264601328,0.5596157879354229,0.15201620729862553,0.02898753687325173,0.08515780834030728,-0.0020534574772099745,0.010756995803827607,0.1701495379855144,0.2556749773816187,0.238484142726252,0.0702282372102623,0.200466360369011
2024-01-14,4.6,9.2,15.0,6.0,18.4,99.96573666174972,0.0407727065123486,114.15096,1.7227665977411035,2.322387720290225,2.772588722239781,1.9459101490553128,2.9652730660692823,0.0407727065123486,4.604827493893359,4.7375217829273,0.03636764417087468,0.04000533461369882,0.025317807984289953,0.0,-0.010256500167189486,0.0009213029705099629,0.001467204530719357,0.1405238093639352,0.344330178121858,0.1940887543302746,0.0451360686429766,0.1632266488379817
2024-01-21,5.2,10.2,17.2,6.6,21.0,100.05779297949448,0.0407560891517722,115.253075,1.824549292051046,2.4159137783010487,2.9014215940827497,2.028148247292285,3.091042453358316,0.0407560891517722,4.605747948845928,4.7471303626488055,0.10178269430994247,0.09352605801082348,0.12883287184296854,0.08223809823697237,0.12576938728903375,0.0009204549525687611,0.009608579721505528,0.1086833435001997,0.2874999395300487,0.1391982139259855,0.0630320752150254,0.1298136205806586
2024-01-28,5.4,10.6,17.0,6.6,20.6,100.14984929723924,0.0407394853308096,115.1948,1.8562979903656265,2.451005098112319,2.8903717578961645,2.028148247292285,3.0726933146901194,0.0407394853308096,4.606667557340243,4.746624608354112,0.03174869831458049,0.03509131981127034,-0.011049836186585171,0.0,-0.018349138668196652,0.0009196084943150495,-0.0005057542946937943,0.1311071158164429,0.2583173466851164,0.1335487446301443,0.0507209645544357,0.1463941751002521
2024-02-04,5.6,9.0,18.6,6.4,21.2,100.24190561498398,0.0407228950329408,115.15288,1.88706964903238,2.302585092994046,2.975529566236472,2.0014800002101243,3.100092288878234,0.0407228950329408,4.607586320931696,4.746260636809334,0.030771658666753465,-0.14842000511827314,0.08515780834030728,-0.026668247082160867,0.027398974188114433,0.0009187635914527092,-0.0003639715447780745,0.1014728161004113,0.2252089704582028,0.1016945066796274,0.030897258727094,0.1155778151130945
2024-02-11,6.4,7.2,17.4,6.8,19.4,100.26483276606206,0.1312663605395059,115.97272,2.0014800002101243,2.1041341542702074,2.91235066461494,2.0541237336955462,3.0155349008501706,0.1312663605395059,4.607815013008213,4.753354991035203,0.11441035117774434,-0.19845093872383845,-0.06317890162153184,0.05264373348542195,-0.08455738802806323,0.00022869207651687873,0.007094354225869459,0.0864610990123216,0.2000934545874019,0.0985152555800372,0.0402667755255715,0.1026287590080087
2024-02-18,6.4,6.8,18.0,7.4,20.6,100.28775991714016,0.1310942778520729,116.2597,2.0014800002101243,2.0541237336955462,2.9444389791664403,2.128231705849268,3.0726933146901194,0.1310942778520729,4.6080436527966215,4.755826481846686,0.0,-0.05001042057466121,0.0320883145515003,0.07410797215372167,0.057158413839948796,0.00022863978840881316,0.0024714908114829015,0.1012269460925433,0.1920984334330185,0.0932272395184378,0.051253101628359,0.08920561199425
2024-02-25,6.2,7.4,17.4,7.4,19.8,100.31068706821824,0.1309226457550938,115.8466,1.9740810260220096,2.128231705849268,2.91235066461494,2.128231705849268,3.0349529867072724,0.1309226457550938,4.608272240320828,4.752266902152506,-0.027398974188114655,0.07410797215372167,-0.0320883145515003,0.0,-0.03774032798284699,0.00022858752420606976,-0.0035595796941798596,0.0846407513809017,0.1685098081345089,0.0799533582339524,0.0334935520831223,0.0813895943889693
2024-03-03,6.0,6.2,18.0,7.2,19.6,100.33361421929632,0.130751462481049,115.85588,1.9459101490553128,1.9740810260220096,2.9444389791664403,2.1041341542702074,3.025291075795536,0.130751462481049,4.608500775604718,4.752347004877389,-0.028170876966696845,-0.15415067982725827,0.0320883145515003,-0.02409755157906046,-0.009661910911736626,0.00022853528388999678,8.010272488245818e-05,0.0714553245448782,0.153237661425355,0.075369767554943,0.038722865888842,0.072820070414382
2024-03-10,5.8,6.4,16.6,7.2,19.8,100.25948520030836,0.0457140761375596,115.25912,1.916922612182061,2.0014800002101243,2.8678989020441064,2.1041341542702074,3.0349529867072724,0.0457140761375596,4.607761677175341,4.7471828110670025,-0.02898753687325173,0.027398974188114655,-0.0765400771223339,0.0,0.009661910911736626,-0.0007390984293769165,-0.005164193810386131,0.0684205693080589,0.1752065096582175,0.0709142765945555,0.0394684693516736,0.0652596839549251
2024-03-17,5.8,5.4,16.8,7.0,19.2,100.18535618132042,0.0456931879188493,115.05738,1.916922612182061,1.8562979903656265,2.87919845729804,2.079441541679836,3.005682604407159,0.0456931879188493,4.607022032075407,4.745430960447575,0.0,-0.1451820098444978,0.011299555253933669,-0.024692612590371255,-0.02927038230011325,-0.000739645099933739,-0.0017518506194278416,0.0695002596102627,0.1551470245834434,0.0865620706829173,0.0521691239589748,0.0605301631483092
2024-03-24,5.8,5.4,17.2,7.4,20.2,100.11122716233244,0.0456723187803875,115.93638,1.916922612182061,1.8562979903656265,2.9014215940827497,2.128231705849268,3.054001181677967,0.0456723187803875,4.606281839495633,4.753041592377734,0.0,0.0,0.022223136784709663,0.048790164169431716,0.04831857727080768,-0.0007401925797738684,0.007610631930159428,0.0633850272884447,0.1779668630757967,0.0744654605470454,0.0321681503849989,0.0622104090619216
2024-03-31,5.6,5.6,17.4,6.8,19.0,100.03709814334452,0.045651468696084,116.30488,1.88706964903238,1.88706964903238,2.91235066461494,2.0541237336955462,2.995732273553991,0.045651468696084,4.605541098624939,4.756215019091424,-0.02985296314968111,0.030771658666753465,0.010929070532190277,-0.07410797215372167,-0.058268908123976004,-0.0007407408706940899,0.0031734267136895866,0.0610991751263263,0.1583286251021768,0.0690923156609822,0.0615034687280624,0.0625145286833349
2024-04-07,6.2,5.6,17.6,6.6,20.0,99.96296912435656,0.0456306376398263,116.38076,1.9740810260220096,1.88706964903238,2.923161580719156,2.028148247292285,3.044522437723423,0.0456306376398263,4.604799808650438,4.756867229538873,0.08701137698962969,0.0,0.01081091610421625,-0.025975486403261083,0.04879016416943216,-0.0007412899745009582,0.0006522104474493418,0.0654333149929416,0.1433786890688889,0.0656625305331255,0.0628293613595988,0.0691292976876667
2024-04-14,6.0,6.4,20.0,7.0,20.6,100.11458057631604,0.0027234322990565,116.99076,1.9459101490553128,2.0014800002101243,3.044522437723423,2.079441541679836,3.0726933146901194,0.0027234322990565,4.60631533581683,4.762094957320143,-0.028170876966696845,0.11441035117774434,0.1213608570042668,0.051293294387551036,0.0281708769666964,0.0015155271663918057,0.005227727781270453,0.0809033813774149,0.1354704185230301,0.0640441891244191,0.0441116355534793,0.0662315700356161
2024-04-21,6.2,5.4,21.2,7.6,19.2,100.26619202827554,0.0027233581302521,118.1927,1.9740810260220096,1.8562979903656265,3.100092288878234,2.151762203259462,3.005682604407159,0.0027233581302521,4.607828569635821,4.772316343335515,0.028170876966696845,-0.1451820098444978,0.055569851154810834,0.07232066157962569,-0.06701071028296024,0.0015132338189909333,0.010221386015371259,0.0853679953800112,0.1312186956005741,0.100511276199164,0.0504054927986327,0.0632459827007535
2024-04-28,6.2,6.6,20.0,6.6,18.8,100.41780348023504,0.0027232839654889,117.88364,1.9740810260220096,2.028148247292285,3.044522437723423,2.028148247292285,2.9856819377004897,0.0027232839654889,4.60933951703767,4.769698036252609,0.0,0.17185025692665867,-0.055569851154810834,-0.12361395596717673,-0.020000666706669445,0.0015109474018490943,-0.0026183070829057797,0.0786000559950823,0.1660517445869177,0.0885996915015319,0.0744869761282936,0.0686610460380898
2024-05-05,5.8,5.6,16.8,6.8,19.2,100.56941493219452,0.0027232098047225,117.6948,1.916922612182061,1.88706964903238,2.87919845729804,2.0541237336955462,3.005682604407159,0.0027232098047225,4.610848184921267,4.768094833171315,-0.057158413839948574,-0.1410785982599052,-0.165323980425383,0.025975486403261083,0.020000666706669445,0.0015086678835967149,-0.0016032030812942466,0.0708248286902128,0.1714039632791442,0.0860223815051725,0.0484292453290327,0.0663757557810647
