,GARCH_vol_l_SHOCK_Index,GARCH_vol_l_VOL_Base_Index,GARCH_vol_l_MDI_Index,GARCH_vol_l_LEARN_Index,GARCH_vol_l_ESCAPE_Index
2024-09-01,0.06522246726989464,1.0826440474354029,0.1460585267175249,0.07125741436140086,0.09364785606528941
2024-09-08,0.17822540797121433,0.9315187489077897,0.2218290066274635,0.1650101713173718,0.11042055465134241
2024-09-15,0.1266878645263927,1.3369201264623316,0.15533246558461195,0.11644298356006377,0.09713046655704405
2024-09-22,0.12151271259330916,0.8674124757282436,0.17205404709269864,0.07098513252381053,0.0910552696823272
2024-09-29,0.08642389825243875,0.8703675710350732,0.14906225067976459,0.07083707695067304,0.08485037784615634
2024-10-06,0.07166908326550579,0.885744263515008,0.14496658010986624,0.057229232773444626,0.08064360260742529
2024-10-13,0.087498579179861,0.682613314659374,0.14548702212740938,0.08182778087903105,0.08639594023281028
2024-10-20,0.06989459835750814,0.6289280865110081,0.16999686019601445,0.14956939069778402,0.08069053069259442
2024-10-27,0.08600047250547431,0.7061810071453911,0.16399681504627334,0.15676024330653823,0.07744388549578363
2024-11-03,0.05978142278267124,0.7708727563110465,0.1457535301462394,0.09814714891096468,0.10314182259017791
2024-11-10,0.043027245049595826,0.6513381581354616,0.16376149088900527,0.09126952117344478,0.0914090589912587
2024-11-17,0.0358718412566317,0.7553700328015583,0.14496258733594772,0.0992030658770313,0.11194265224127634
2024-11-24,0.045440134540489494,0.6939067217490492,0.14654518407777517,0.12705235886070337,0.13023099494845133
2024-12-01,0.03468387953273349,0.6246910723855913,0.1487826009797536,0.09062921590309235,0.10952042350559292
2024-12-08,0.07238309688654544,0.64999665022287,0.14935499498330498,0.1399394322700449,0.09739450911590074
2024-12-15,0.0748591609299434,0.7107436519909964,0.16410031200582412,0.11850679646202482,0.08755677218896432
2024-12-22,0.04838054220302201,0.8263943047041323,0.1586169853127242,0.14269687749758578,0.08254497687150736
2024-12-29,0.0922192728473476,0.706744540920914,0.15725984328364973,0.1287470176395286,0.09891871558397063
2025-01-05,0.06475745485367514,0.6643168875300741,0.1524506004400826,0.09957184185130691,0.09741246170477248
2025-01-12,0.0829547732919581,0.625004708063699,0.22449890255076954,0.14733051809088274,0.09964930516285621
2025-01-19,0.1559112400507962,0.6306119819096978,0.14827290672599772,0.2422867705994995,0.09280254059722168
2025-01-26,0.18952820809473614,1.253816110209633,0.27249639818161087,0.3257630587838851,0.1068582255267252
2025-02-02,0.25202184220057405,0.9662017808365513,0.21090132539024953,0.4509010204011741,0.3886005765440474
2025-02-09,0.1734611291401322,1.232015410217417,0.1484807088368272,0.2817222386135162,0.36148344576478236
2025-02-16,0.13577688301586052,1.052624565799736,0.15098322989974108,0.17935242372211918,0.3313631577957921
2025-02-23,0.09733396849745057,0.810448236710258,0.1461065232887062,0.1210885567122008,0.26182697666699417
2025-03-02,0.07247406317156319,0.658665216714411,0.16247083778556284,0.11931800873190675,0.21747486253944637
2025-03-09,0.06437902750570379,0.616534109247142,0.15123004075190769,0.12884710084866718,0.17945274757527824
2025-03-16,0.06443658257448932,0.6039132486794503,0.1573212951689879,0.10099125379080855,0.15625747075525273
2025-03-23,0.10943071383976874,0.6438294173614042,0.1456553184550277,0.08267719389944696,0.1700093586044437
2025-03-30,0.10200540550730669,0.6431164606259171,0.14734190177374765,0.08996952730824144,0.15319904281109525
2025-04-06,0.09017374080931308,0.6133747207601384,0.14488111959684896,0.06757200306018125,0.12807381165559284
2025-04-13,0.06640773571663834,0.6028407916303186,0.14634443299526034,0.08485890595451086,0.15146294967430088
2025-04-20,0.06358546557225718,0.6832882616560836,0.14908282764142697,0.07141718534169629,0.1274973079051025
2025-04-27,0.12792589676229335,0.6298757616404432,0.14688727121947873,0.09741581201853025,0.111527107801772
2025-05-04,0.1908746130793482,0.6086128610586816,0.23971937198999302,0.19951427712421055,0.1386296699543669
2025-05-11,0.15946143488882036,0.6264557834490939,0.1836123433345571,0.2309945120845918,0.1885177045376075
2025-05-18,0.1805460552632572,0.6214105828669396,0.14682131780456584,0.15501986166134285,0.15287513186046786
2025-05-25,0.11750279585915342,0.7887330511421655,0.17141611034411844,0.12392675379542928,0.12521886089254136
2025-06-01,0.0948669760896266,0.6951287919389643,0.14925911250002122,0.09118295577299482,0.10824185119161234
2025-06-08,0.11778318506789938,0.6612680826980925,0.16838284963455344,0.05591567314473502,0.09478751572882693
2025-06-15,0.10871165901512547,0.732889341066583,0.14517137766906865,0.03522964256606459,0.08615538783548587
2025-06-22,0.08618721940081038,0.6519672158580333,0.14464813796151016,0.033158616335292414,0.08587366398626975
2025-06-29,0.060558257609550525,1.221173220852276,0.16687555303205212,0.03840941605387267,0.08373457361832788
2025-07-06,0.04576720807296568,1.130029173812212,0.14597581730337128,0.0426062871614346,0.10462221115177389
2025-07-13,0.047644518354940255,1.201440505493716,0.1535411677043572,0.11018991420922025,0.12844993064844223
2025-07-20,0.0494680706937374,1.0375390902467607,0.1452622924276893,0.09833357383295799,0.11770675026651191
2025-07-27,0.035656478492208425,1.1228029868122575,0.14467133051806974,0.06113273281340118,0.10269138867147382
2025-08-03,0.0910971125929067,0.8096258448786131,0.1460072440569192,0.04711019160347143,0.1087282121030808
2025-08-10,0.10134042238865679,0.7943203506712494,0.14515024691318057,0.03794374625933407,0.14375629831979858
2025-08-17,0.06878805183782903,0.6536515962128666,0.14478057735014438,0.047090558223428974,0.14394011495470058
2025-08-24,0.05789501313474451,0.6133140589088483,0.14466061805853367,0.03543241098251012,0.11896752837332449
2025-08-31,0.053611183651591565,0.664553871802482,0.147654738837971,0.07491806964599806,0.1186048924378606
2025-09-07,0.09088535713364629,0.6174207405584891,0.19560066436855106,0.20103277753175378,0.12143740949562085
2025-09-14,0.13243268389153323,1.1650295795667898,0.17054874826750627,0.16482144034914203,0.10580437044612304
2025-09-21,0.15393935671039333,1.088453196079945,0.15209151542818145,0.18236706353958382,0.0979404567795171
2025-09-28,0.1077604627564212,0.7951663576023837,0.16342025570568325,0.11680778550483824,0.0893084854945341
2025-10-05,0.10500730590740885,0.8006745583055072,0.14507139790906812,0.12772348933146288,0.08461572359955408
2025-10-12,0.07138819156582642,0.6564546342686363,0.17073043684318165,0.11882686131711055,0.07962766946798504
2025-10-19,0.05474775124468739,0.6196857750012841,0.15677043704197818,0.136381150579541,0.07891244743775278
2025-10-26,0.03736449429585421,0.8238577340920098,0.14519041419189727,0.16693949664120947,0.07656145171830786
2025-11-02,0.043561488675188775,0.7435354488979073,0.19498693342494028,0.13862104965820662,0.10603304289200334
2025-11-09,0.03198788436059753,0.6675791647903773,0.19819929124330202,0.08464614245552683,0.10607976676903697
2025-11-16,0.01970227769370029,0.6170755743681242,0.1517594409518167,0.05333925616088021,0.09808997954703204
2025-11-23,0.016969630831944,0.6073080437727589,0.14847599379342738,0.08227461607807167,0.11946247056947418
2025-11-30,0.019885236970057785,0.7071566913847259,0.14888265956503377,0.0715806331654574,0.11289644695537465
2025-12-07,0.01873460666743099,0.6539388634772412,0.1601867964764862,0.08778865754440245,0.09916813831561663
2025-12-14,0.032736155026281986,0.6368491372219492,0.14706502420857132,0.10449577558347961,0.08867150754412387
2025-12-21,0.0316344329784058,0.6948819911317223,0.1547523038468609,0.1370296313899687,0.08418233145652299
2025-12-28,0.0745836936177599,0.6318118686886964,0.17987400852040925,0.11045048701876374,0.09805782850947084
2026-01-04,0.054491038523057096,0.6913755194166947,0.1509095214785458,0.12521438603633447,0.0914052482611089
2026-01-11,0.0684443072186089,0.6499419356204631,0.15398110527908393,0.15857318390388642,0.08777187682250402
2026-01-18,0.06785892641594136,0.6851277997408048,0.14555065207884268,0.1294813339482502,0.11863764626341297
2026-01-25,0.06197239471368473,0.6344119158441689,0.14748056366008774,0.09660468280409495,0.1348852420842172
2026-02-01,0.08861900629299356,0.6531723608415233,0.15894299138537124,0.08650167825694612,0.11286489705684538
2026-02-08,0.18132921725506052,0.6771165813813689,0.14503864506405542,0.20795488833071904,0.09957162046599337
2026-02-15,0.19685193270950066,0.7026704849222011,0.1886954959293616,0.2447291581841792,0.09225807133494036
2026-02-22,0.2844066933788267,1.3881661550242024,0.2990179013241516,0.41680789514727573,0.35326248850732106
2026-03-01,0.18096478957014386,1.054401666151092,0.2968727219758318,0.2838902007837509,0.3751245726691089
