,GARCH_vol_l_SHOCK_Index,GARCH_vol_l_VOL_Base_Index,GARCH_vol_l_MDI_Index,GARCH_vol_l_LEARN_Index,GARCH_vol_l_ESCAPE_Index
2025-09-07,0.07496496341919284,0.13543301490132884,0.07990271707026726,0.16887800573771286,0.0730994415101112
2025-09-14,0.07227216048390077,0.1501525550985189,0.07631633130585481,0.2310313883155683,0.08903928456376159
2025-09-21,0.07788541109683284,0.13719026534542195,0.08543952650219865,0.2097252957028572,0.10685313297003673
2025-09-28,0.08984027016161475,0.1269858415511548,0.09315752580309265,0.15726320861638476,0.10104153272028109
2025-10-05,0.07971649868335585,0.13139972314653772,0.08838933657863687,0.12664567975857827,0.08197607197734877
2025-10-12,0.06975386279566241,0.13787936540502865,0.0819652678641321,0.1336111023847742,0.070795193945433
2025-10-19,0.08178754786357544,0.1339878840223368,0.07206916341668901,0.12360097106660635,0.06860055154668313
2025-10-26,0.08231284087418529,0.12618895017070797,0.06877997988284561,0.07999275369628331,0.06234584597339868
2025-11-02,0.08046410073044998,0.15763770238121086,0.06589663772490768,0.075974635366545,0.05931838712678963
2025-11-09,0.0981821387855412,0.14878544180851694,0.08599909810387585,0.05092657443559777,0.0784951210281432
2025-11-16,0.11362733474520093,0.1377881143463041,0.07602805610958006,0.07851230111749172,0.06978848908336252
2025-11-23,0.09402659863695739,0.13146472661693476,0.09460176886376413,0.07866811850421168,0.06757610889924204
2025-11-30,0.24529288222357315,0.16764684207799455,0.189304826592236,0.1625922671220076,0.14611295216934003
2025-12-07,0.28113509450646906,0.26563894103859953,0.2715114467152743,0.12546704579926102,0.19663427286228954
2025-12-14,0.23935502599194078,0.241616676441594,0.18920770361170766,0.12997147768449965,0.15106459517186796
2025-12-21,0.17637796882888593,0.21277752241056802,0.19916213249299294,0.15218768198857352,0.11505908630287447
2025-12-28,0.22723770714564018,0.2294277724275458,0.28670862928502716,0.1334941254161274,0.1471922589477883
2026-01-04,0.16871672557290773,0.2038797707511793,0.2145478383469034,0.08426139286078828,0.12946148597414792
2026-01-11,0.14429693207356975,0.20936875727578144,0.2605184998764262,0.10541819538756275,0.1593349014714291
2026-01-18,0.11120837546977398,0.18180996978895334,0.1830031614479514,0.08767266523350672,0.13663742243905394
2026-01-25,0.09467159534641971,0.16643655367076576,0.13364852633233756,0.058781894485030496,0.11565199072261349
2026-02-01,0.08156927537260622,0.15057511014253172,0.10857061798049107,0.07219914656247432,0.21824783899490396
2026-02-08,0.07907125236524921,0.1384519524638881,0.18708911310797685,0.05454488304642527,0.18111067376829762
2026-02-15,0.14833537616048517,0.13989546410766412,0.18601286927497784,0.05593027345445023,0.14008702192665637
2026-02-22,0.141316283203984,0.12937124971427416,0.1434660180937975,0.054874668333646515,0.10744150747626266
2026-03-01,0.11713958293937234,0.1296303101103534,0.13420057932021692,0.059593199505332574,0.0893395221417938
